filename,acne_inflammatory,acne_noninflammatory,hyperpigmentation,wrinkles
acne_inflamatory/levle1_636_jpg.rf.5f2c0e79db84dbabfbd83b8b8d632f79.jpg,0,0,0,0
acne_inflamatory/levle1_638_jpg.rf.16b6dcc24a2b56bafcc3af631ce355d5.jpg,0,0,0,0
acne_inflamatory/levle1_638_jpg.rf.a7783c8270111a3dc499a4561af2eb48.jpg,0,0,0,0
acne_inflamatory/levle1_63_jpg.rf.1793c7757d55f67694b22ea9aa77bb19.jpg,0,0,0,0
acne_inflamatory/levle1_69_jpg.rf.14c4995fb9a022b15e5172213f377a91.jpg,0,0,0,0
acne_inflamatory/levle1_69_jpg.rf.5d0b1eadde1aac19ced7ce259844d52c.jpg,0,0,0,0
acne_inflamatory/levle1_69_jpg.rf.cb1ff3ea4dde1c424c707922f87ed0fd.jpg,0,0,0,0
acne_inflamatory/levle1_69_jpg.rf.cbf244b784971673228994d46be01286.jpg,0,0,0,0
acne_inflamatory/levle1_74_jpg.rf.81eea53862af01cebc26b0c2bf61b190.jpg,0,0,0,0
acne_inflamatory/levle1_76_jpg.rf.5e0ea6ef4d62958e976e417a82bba116.jpg,0,0,0,0
acne_inflamatory/levle1_7_jpg.rf.ca1c0b0c6e92b7eb8e0a4c1daf73cf9b.jpg,0,0,0,0
acne_inflamatory/levle1_82_jpg.rf.3b5542bf2d7885d75ca239b358eada43.jpg,0,0,0,0
acne_inflamatory/levle1_84_jpg.rf.3a7dd586309889a5255f6a9b2047c119.jpg,0,0,0,0
acne_inflamatory/levle1_85_jpg.rf.16e784d2a4b9609e1edb9bd609d42124.jpg,0,0,0,0
acne_inflamatory/levle1_88_jpg.rf.5d9c0948d6b11297ca3fec544ad2a375.jpg,0,0,0,0
acne_inflamatory/levle1_89_jpg.rf.1589f0f25e8972414f58424d46cfcf3c.jpg,0,0,0,0
acne_inflamatory/levle1_8_jpg.rf.5f09ab2833399a62c75a3923b18a5315.jpg,0,0,0,0
acne_inflamatory/levle1_90_jpg.rf.a774f2575169e87d0a42207af1a751c5.jpg,0,0,0,0
acne_inflamatory/levle1_94_jpg.rf.17493435555012345b20bd656f9c49ab.jpg,0,0,0,0
acne_inflamatory/levle1_99_jpg.rf.5ea256ea64ef7403b649f21e85e2103d.jpg,0,0,0,0
acne_inflamatory/levle1_9_jpg.rf.3b909379fede48541e8e307f493b2e89.jpg,0,0,0,0
acne_inflamatory/levle2_105_jpg.rf.a77d6fc31761619a0b9d9f6359c1669f.jpg,0,0,0,0
acne_inflamatory/levle2_112_jpg.rf.5ee02bdee76198482d1ba4ba3a00e5eb.jpg,0,0,0,0
acne_inflamatory/levle2_112_jpg.rf.cb3bef8e775a56413226a4c33aded73e.jpg,0,0,0,0
acne_inflamatory/levle2_118_jpg.rf.827571d509f95e64411415c4021b54a1.jpg,0,0,0,0
acne_inflamatory/levle2_119_jpg.rf.17dec4617a2480e3c44743921e57425c.jpg,0,0,0,0
acne_inflamatory/levle2_119_jpg.rf.5e246bfdf84278243f4e080f91282df4.jpg,0,0,0,0
acne_inflamatory/levle2_121_jpg.rf.f1abfefe77423ebc1944092ce3957624.jpg,0,0,0,0
acne_inflamatory/levle2_125_jpg.rf.cbf566b7106096b85aea175215b8ffb5.jpg,0,0,0,0
acne_inflamatory/levle2_12_jpg.rf.cb3690a576641a6c986cf30a9464d80b.jpg,0,0,0,0
acne_inflamatory/levle2_12_jpg.rf.cc7907daae2f1ea86bd0d9585a375c7d.jpg,0,0,0,0
acne_inflamatory/levle2_130_jpg.rf.cb58384174ca7f4f6c97049828c8512b.jpg,0,0,0,0
acne_inflamatory/levle2_131_jpg.rf.5e2384bc47c1ea4f40f013cce37393da.jpg,0,0,0,0
acne_inflamatory/levle2_134_jpg.rf.8348bb529e5805178da762beec29fa31.jpg,0,0,0,0
acne_inflamatory/levle2_140_jpg.rf.ccc74cc64db81c00ce2c9c5c3f774a5c.jpg,0,0,0,0
acne_inflamatory/levle2_141_jpg.rf.cc601efd980b56b530a2d463383085e1.jpg,0,0,0,0
acne_inflamatory/levle2_142_jpg.rf.82e59053683eecf4c72b4e553c4e56fd.jpg,0,0,0,0
acne_inflamatory/levle2_145_jpg.rf.828c59c96a90a5e95868d6506b1fedf4.jpg,0,0,0,0
acne_inflamatory/levle2_146_jpg.rf.5eb4912010e561cb1bf11973d1bceb44.jpg,0,0,0,0
acne_inflamatory/levle2_150_jpg.rf.a7c421c2545683e30ab7fc8167b63596.jpg,0,0,0,0
acne_inflamatory/levle2_155_jpg.rf.f231917128b21ddd4b1b1a782b75900f.jpg,0,0,0,0
acne_inflamatory/levle2_164_jpg.rf.83131b4f1a36ddbc2942088de561af45.jpg,0,0,0,0
acne_inflamatory/levle2_170_jpg.rf.5ed3364fe52a16cb3286decbf0e78d9a.jpg,0,0,0,0
acne_inflamatory/levle2_174_jpg.rf.3b37dbd344a68dd95caf708b8015de4e.jpg,0,0,0,0
acne_inflamatory/levle2_184_jpg.rf.cb12f25f3a3a3d83902a560908ec6b51.jpg,0,0,0,0
acne_inflamatory/levle2_185_jpg.rf.a787c2d08d1054a0cde09cf79e52518e.jpg,0,0,0,0
acne_inflamatory/levle2_185_jpg.rf.f0bdc10404049a45a1537f4fc29f6939.jpg,0,0,0,0
acne_inflamatory/levle2_187_jpg.rf.f19661df70639eb84de8be62657d2531.jpg,0,0,0,0
acne_inflamatory/levle2_188_jpg.rf.cc1843e0e01dde21b4452405e3eba0b0.jpg,0,0,0,0
acne_inflamatory/levle2_190_jpg.rf.82a1c50466d97a101605d2b8689b09a4.jpg,0,0,0,0
acne_inflamatory/levle2_190_jpg.rf.839f01541d1d7176ae21d79a68b37457.jpg,0,0,0,0
acne_inflamatory/levle2_1_jpg.rf.82d5606f5df078b272505c86397b125a.jpg,0,0,0,0
acne_inflamatory/levle2_24_jpg.rf.16f4259d47b7e5e5f6615f038a6e1881.jpg,0,0,0,0
acne_inflamatory/levle2_24_jpg.rf.5ec50e172fda7317c163c183f846adae.jpg,0,0,0,0
acne_inflamatory/levle2_26_jpg.rf.17aecfbe52b1c34eae97faa81c8733c7.jpg,0,0,0,0
acne_inflamatory/levle2_2_jpg.rf.f20e3512085c38be65f301afd38036c7.jpg,0,0,0,0
acne_inflamatory/levle2_34_jpg.rf.ccc56f424540f5800968fcc966268373.jpg,0,0,0,0
acne_inflamatory/levle2_38_jpg.rf.82f7739922a909c4a206f543bd81ae9c.jpg,0,0,0,0
acne_inflamatory/levle2_3_jpg.rf.cc82f69ef4aac07e9c5e9cbc2bafcdf4.jpg,0,0,0,0
acne_inflamatory/levle2_43_jpg.rf.15d034c9361ffe9f7359c48f86f5fd91.jpg,0,0,0,0
acne_inflamatory/levle2_50_jpg.rf.3b4528c1412de901770972563a35c71b.jpg,0,0,0,0
acne_inflamatory/levle2_50_jpg.rf.839dee6d5531686290732174cce11827.jpg,0,0,0,0
acne_inflamatory/levle2_52_jpg.rf.f13a9fe2dbf07648c638e54792271ffa.jpg,0,0,0,0
acne_inflamatory/levle2_54_jpg.rf.cce60f2bbdb0323047bdcd212b60b5bb.jpg,0,0,0,0
acne_inflamatory/levle2_54_jpg.rf.f1da7684210752a04483770ef9b9fa48.jpg,0,0,0,0
acne_inflamatory/levle2_57_jpg.rf.83bac984ea019a05df657da366c11039.jpg,0,0,0,0
acne_inflamatory/levle2_58_jpg.rf.5e11b04b1a1c7ebed9ad56042f0ba999.jpg,0,0,0,0
acne_inflamatory/levle2_59_jpg.rf.17e8f2fc0803e1dbd56f422a060cc581.jpg,0,0,0,0
acne_inflamatory/levle2_59_jpg.rf.185921189435acbe03219e17e97d53c9.jpg,0,0,0,0
acne_inflamatory/levle2_60_jpg.rf.5ed7915a256230b622f3139690c6421d.jpg,0,0,0,0
acne_inflamatory/levle2_61_jpg.rf.cbcebf3943726215fbe5b490001bf15f.jpg,0,0,0,0
acne_inflamatory/levle2_62_jpg.rf.1715c3de3ed5100892335238a139e3c8.jpg,0,0,0,0
acne_inflamatory/levle2_66_jpg.rf.5e154d575bfc6684858973e73dae8617.jpg,0,0,0,0
acne_inflamatory/levle2_67_jpg.rf.1881b349f402a7c704049b79868e3903.jpg,0,0,0,0
acne_inflamatory/levle2_68_jpg.rf.82a9b040969232a5cc97faec44d97a54.jpg,0,0,0,0
acne_inflamatory/levle2_72_jpg.rf.a7c455903315ade120948a0c8cfbafa1.jpg,0,0,0,0
acne_inflamatory/levle2_72_jpg.rf.a87a532075732b421b379e990bee9086.jpg,0,0,0,0
acne_inflamatory/levle2_74_jpg.rf.5e3480fb5337266857b554e8d73591fd.jpg,0,0,0,0
acne_inflamatory/levle2_75_jpg.rf.186cdf01b4c41d015f4c0dc99b227ecb.jpg,0,0,0,0
acne_inflamatory/levle2_76_jpg.rf.5f1dc06cafde68d02a5996baac900a19.jpg,0,0,0,0
acne_inflamatory/levle2_82_jpg.rf.5f776064777640048c5022cd6f2695f4.jpg,0,0,0,0
acne_inflamatory/levle2_83_jpg.rf.3b981f8cc6df0d1bc1dd7864b95fe4df.jpg,0,0,0,0
acne_inflamatory/levle2_86_jpg.rf.83477d8331bc0ff2254a5a3354409203.jpg,0,0,0,0
acne_inflamatory/levle2_98_jpg.rf.1652a5e5e8e010c0ddb0639e2fa40ce4.jpg,0,0,0,0
acne_inflamatory/levle2_98_jpg.rf.3bc04ac87cc0509ae439b96575c1925c.jpg,0,0,0,0
acne_inflamatory/levle3_0_jpg.rf.a759770df414a474c3a66a9611f6fb0d.jpg,0,0,0,0
acne_inflamatory/levle3_101_jpg.rf.164c6119b91706af0d30faf8ce2be638.jpg,0,0,0,0
acne_inflamatory/levle3_103_jpg.rf.829efc524215cd50c45bb2d2ffc28fd2.jpg,0,0,0,0
acne_inflamatory/levle3_103_jpg.rf.cb5342e7cdef297596784bb93cd42a7c.jpg,0,0,0,0
acne_inflamatory/levle3_103_jpg.rf.cc2377879d93afdeffbcd46b83116a32.jpg,0,0,0,0
acne_inflamatory/levle3_106_jpg.rf.3b44aa75b7b1905186ed320c79cb5506.jpg,0,0,0,0
acne_inflamatory/levle3_110_jpg.rf.a85d99171b3632f56935bbe7802650af.jpg,0,0,0,0
acne_inflamatory/levle3_115_jpg.rf.cc6aa9a6aa4fadcca6a02244989ed775.jpg,0,0,0,0
acne_inflamatory/levle3_116_jpg.rf.16fbd99457a031dc988c7a52c36e75f9.jpg,0,0,0,0
acne_inflamatory/levle3_11_jpg.rf.1860a34da3e1c8a80c393efeb33992d0.jpg,0,0,0,0
acne_inflamatory/levle3_121_jpg.rf.17c6b78d892648e2b6b15d2fd1dcc735.jpg,0,0,0,0
acne_inflamatory/levle3_123_jpg.rf.5e293b6cbbd3f1a6039b7833c20ae730.jpg,0,0,0,0
acne_inflamatory/levle3_125_jpg.rf.cd1290a3cfd587ac63d77ff859190f32.jpg,0,0,0,0
acne_inflamatory/levle3_127_jpg.rf.15de40a6ac3f9067a730c577f22046da.jpg,0,0,0,0
acne_inflamatory/levle3_129_jpg.rf.3c5b02174aea44c5ea48b21a08c35abb.jpg,0,0,0,0
acne_inflamatory/levle3_129_jpg.rf.f20f51c2743186ec11e0fbeb06ace1ac.jpg,0,0,0,0
acne_inflamatory/levle3_130_jpg.rf.1781d4c582c22f48d86d3d9e4cc76579.jpg,0,0,0,0
acne_inflamatory/levle3_133_jpg.rf.3c4e956d68e67b505b5f61db24a179b0.jpg,0,0,0,0
acne_inflamatory/levle3_137_jpg.rf.5eb5db482c70adf6a152cd894959eba1.jpg,0,0,0,0
acne_inflamatory/levle3_13_jpg.rf.f12bba70002f3d316729b5e584138261.jpg,0,0,0,0
acne_inflamatory/levle3_145_jpg.rf.3be44421e9eb83f5b7f0b3288ac0bb00.jpg,0,0,0,0
acne_inflamatory/levle3_17_jpg.rf.f16ad2f849d8874aa073e9ecae6319ac.jpg,0,0,0,0
acne_inflamatory/levle3_28_jpg.rf.3c3395905546ddf1c502841779d363ea.jpg,0,0,0,0
acne_inflamatory/levle3_38_jpg.rf.a80123613128c9fec04856f0b0f116b0.jpg,0,0,0,0
acne_inflamatory/levle3_47_jpg.rf.3b93332e33e4603ceddfb80a1809f19b.jpg,0,0,0,0
acne_inflamatory/levle3_53_jpg.rf.f1afa1f806eb0647af5a6e425f61cff8.jpg,0,0,0,0
acne_inflamatory/levle3_57_jpg.rf.f224492c42d0220970c29a0b298d018f.jpg,0,0,0,0
acne_inflamatory/levle3_58_jpg.rf.3b93cec62d0424688ebab01c8ba51cb6.jpg,0,0,0,0
acne_inflamatory/levle3_61_jpg.rf.f0ec59324dc6d1859b977da60f24440e.jpg,0,0,0,0
acne_inflamatory/levle3_66_jpg.rf.5f01af98da8523f010bdb5f80a9d7c85.jpg,0,0,0,0
acne_inflamatory/levle3_70_jpg.rf.82937d27f8cd59881b3ce181851a2533.jpg,0,0,0,0
acne_inflamatory/levle3_72_jpg.rf.8336895d993957dba5431131e38e48d0.jpg,0,0,0,0
acne_inflamatory/levle3_74_jpg.rf.8422ca830267a1cb1c6d3016108c51b7.jpg,0,0,0,0
acne_inflamatory/levle3_75_jpg.rf.3bd3d27a7c7d8c161055bf0647614364.jpg,0,0,0,0
acne_inflamatory/levle3_75_jpg.rf.f1f088498eb07bccfe96876b0e2b0341.jpg,0,0,0,0
acne_inflamatory/levle3_76_jpg.rf.5e76505d358d0d416531adf0767597b4.jpg,0,0,0,0
acne_inflamatory/levle3_82_jpg.rf.a7c5f4b46b168c6ce52862e7fb2e8fbb.jpg,0,0,0,0
acne_inflamatory/levle3_90_jpg.rf.a82916437699b50a2a90a5aac0e39d86.jpg,0,0,0,0
acne_inflamatory/levle3_93_jpg.rf.5eb7a0f74a85f349ebe109982ba1d802.jpg,0,0,0,0
acne_inflamatory/levle3_9_jpg.rf.5e662ac0616d4b62b78cf293e96459fc.jpg,0,0,0,0
acne_inflamatory/looking-at-acne-skin-800x534_jpg.rf.d77fe40aaea04566f3b3de2b86b5f208.jpg,0,0,0,0
acne_inflamatory/M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient_jpg.rf.b8ec636a175db96a2682a7a25cecc80d.jpg,0,0,0,0
acne_inflamatory/M1080367-Acne_vulgaris_on_cheek_of_14_year-old_boy_jpg.rf.c7aac10cc4da89c6ac022f02e3fd627e.jpg,0,0,0,0
acne_inflamatory/M2500052-Acne_rosacea_jpg.rf.e66076a987ba2cb641e249fe75b7f24a.jpg,0,0,0,0
acne_inflamatory/maxresdefault-1-_jpg.rf.a6e1ea9fbd6df3f6c57279ef4e8e72bd.jpg,0,0,0,0
acne_inflamatory/maxresdefault-2-_jpg.rf.0f9137ef10789fb52f5c7b2f86e873b1.jpg,0,0,0,0
acne_inflamatory/maxresdefault-4-_jpg.rf.a195630447b90e1498416b981e288812.jpg,0,0,0,0
acne_inflamatory/MDRUMF_Authentically_Spotty-1-1068x1431_jpg.rf.4419c6c474f309b0b81b06f62d5f7fa5.jpg,0,0,0,0
acne_inflamatory/milia-14_jpg.rf.e41759d50f72b628e17582f50b0916f8.jpg,0,0,0,0
acne_inflamatory/milia-18_jpg.rf.103d62f0e737ab204e97c54c8db769a1.jpg,0,0,0,0
acne_inflamatory/mkb737oqpro51_jpg.rf.57e8d459f0fb2300e7ef406cb866c700.jpg,0,0,0,0
acne_inflamatory/msb853j3wiv51_jpg.rf.913a43ec032c8182da7c829d3aba13cd.jpg,0,0,0,0
acne_inflamatory/o-ADULT-ACNE-facebook_jpg.rf.e1e164522bca4d57cc700d4fc3146f39.jpg,0,0,0,0
acne_inflamatory/OIP-1-_jpg.rf.45ab637369b9a3ab964fb428fc1c5224.jpg,0,0,0,0
acne_inflamatory/OIP-10-_jpg.rf.7463964826f2815960f0d9ecb440ae28.jpg,0,0,0,0
acne_inflamatory/OIP-11-_jpg.rf.f2a28839b27c2e52d6588283317044cd.jpg,0,0,0,0
acne_inflamatory/OIP-12-_jpg.rf.5c8f0bfa40044b6c455fb78c430b8d03.jpg,0,0,0,0
acne_inflamatory/OIP-13-_jpg.rf.5068b4a25bf3d82246d957a09c5e3d75.jpg,0,0,0,0
acne_inflamatory/OIP-14-_jpg.rf.40f496959092b8ca8f5cca134620c370.jpg,0,0,0,0
acne_inflamatory/OIP-15-_jpg.rf.f78e7ea54c22107a214fc68ff216ab21.jpg,0,0,0,0
acne_inflamatory/OIP-17-_jpg.rf.128bcbc1d1b28921594245acd7d49dfb.jpg,0,0,0,0
acne_inflamatory/OIP-18-_jpg.rf.a12e2d04cefbe1dd9d8509cdb0257261.jpg,0,0,0,0
acne_inflamatory/OIP-19-_jpg.rf.0f3286809b57d0265540b6af17a27dc9.jpg,0,0,0,0
acne_inflamatory/OIP-2-_jpg.rf.d3d89713f9569afff9fadaafb7855e3d.jpg,0,0,0,0
acne_inflamatory/OIP-20-_jpg.rf.d4edc91bb4530d58c7dc1150444f72c8.jpg,0,0,0,0
acne_inflamatory/OIP-22-_jpg.rf.6871b4fe45540f17cb65d6e5ea587320.jpg,0,0,0,0
acne_inflamatory/OIP-24-_jpg.rf.3bfd8bb6ebb51eb97c42fbce5d704e9a.jpg,0,0,0,0
acne_inflamatory/OIP-25-_jpg.rf.92866f7724fa036952e8cea860cd4ec5.jpg,0,0,0,0
acne_inflamatory/OIP-26-_jpg.rf.f4470e15d8bcc21679afde4d6d993ce5.jpg,0,0,0,0
acne_inflamatory/OIP-28-_jpg.rf.63929892b131b91bcdafc154cf03d150.jpg,0,0,0,0
acne_inflamatory/OIP-29-_jpg.rf.5c5bcc363413cd5c5f760ff1c2ccf947.jpg,0,0,0,0
acne_inflamatory/OIP-3-_jpg.rf.a5031de1c673ecab25e3c505e4544372.jpg,0,0,0,0
acne_inflamatory/OIP-30-_jpg.rf.7481d50b0a02588c437e5d4ba56fafcd.jpg,0,0,0,0
acne_inflamatory/OIP-31-_jpg.rf.c3fcbeb091ce2d5490e02161e4d435ab.jpg,0,0,0,0
acne_inflamatory/OIP-32-_jpg.rf.ce5c8253e1875c597b6e4b9d6aa0958d.jpg,0,0,0,0
acne_inflamatory/OIP-4-_jpg.rf.7e1a2e4ad0b6e33f428236443101087a.jpg,0,0,0,0
acne_inflamatory/OIP-5-_jpg.rf.fba048ad9e103055566c2505452d055c.jpg,0,0,0,0
acne_inflamatory/OIP-6-_jpg.rf.2c7952151551cd5c67da91245b0be9f9.jpg,0,0,0,0
acne_inflamatory/OIP-7-_jpg.rf.a8301c492258de43600945dd2904d2cd.jpg,0,0,0,0
acne_inflamatory/OIP-9-_jpg.rf.d012d221d8f911c4210ae9ca60ede212.jpg,0,0,0,0
acne_inflamatory/OIP_jpg.rf.29d2cc07c623ecc9cbda41a092a22a5e.jpg,0,0,0,0
acne_inflamatory/ok-8-1024x576_jpg.rf.52589585a55c64b22cb74276f6eba6be.jpg,0,0,0,0
acne_inflamatory/pc438phx95i41-1-_jpg.rf.86dc55d0e9edb4b9f659654387520f97.jpg,0,0,0,0
acne_inflamatory/perioral-acne-58-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_JPG_jpg.rf.cd1877156c8acf7b74057ae17a66404b.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-100_jpg.rf.8a3679f68e58697fdedec92d77dd1f4c.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-101_jpg.rf.c7a554a419ea43d261d887f57afb8eba.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-102_jpg.rf.5dd3b1942d547c6adb1fb0e22d374937.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-106_jpg.rf.722762dee1232772424a1dbab5285031.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-10_jpg.rf.75f460924c87c2360fd6062ee6a8fb2b.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-113_jpg.rf.923edd1c5d72095ce0f224792056c845.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-114_jpg.rf.c1143ac2a75bfe10abdf6e37e05430e3.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-115_jpg.rf.be282a3a5e53bf78f56006a8b63da128.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-116_jpg.rf.d6227d88b4dcaecf63d12419459b9471.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-121_jpg.rf.1cbf9cdd3d302fec4a239100a2392919.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-122_jpg.rf.42b52e85188fb73a4fad74604f9d403f.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-125_jpg.rf.48d341be0e41dd13410f4449270791f4.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-127_jpg.rf.7ad93f6f43e682fbb78d5c15cbf1e0b3.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-130_jpg.rf.37f1fa87eeaadf9ef4f2f7b6e62a5787.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-131_jpg.rf.9727f7e24bc6dba5a2e47cf895e4be5d.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-138_jpg.rf.69c4cbe0525f6afd4eceeedcc72a9e96.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-141_jpg.rf.06ca9d286bb62a2cf660f547af100640.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-16_jpg.rf.e89b505453b803688bceaa48913bc617.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-22_jpg.rf.7f87140f4676063b0f9843463b19fa35.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-23_jpg.rf.8e80f790e256e294e2542f3ce7c36bc6.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-26_jpg.rf.8742f3f299868535318ed043a5ca79db.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-27_jpg.rf.58f839110bd4061162eef9e30d807b1a.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-28_jpg.rf.e31f92bb6e40506b432df93e843df85b.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-29_jpg.rf.4f93a2a8fd15c8a61e5509393ad40535.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-32_jpg.rf.6edd305f4da37b68df0341c5f145c2c4.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-33_jpg.rf.ac52e0bea4749c905e387546810b10a3.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-35_jpg.rf.864aa3463e9ac40c7482d4c63d966f0c.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-36_jpg.rf.e888fdd437565022d4d8bc0ceae6986c.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-38_jpg.rf.32b18bd56e72f931e7d4f324cde6b12e.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-42_jpg.rf.4cbd1dda881b2d36d498aeb4cdfe844c.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-45_jpg.rf.df1d2a54e2ad763fbdac59127b26a0ba.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-50_jpg.rf.e803c543f3a2deca1799638964b4c570.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-83_jpg.rf.de5c20f4685dc4fa00fe32f277bfbde5.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-87_jpg.rf.951cb63a463acd2819af9ff09a3a3900.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-88_jpg.rf.fcb5ee8410ddc6d443892d136c020f1d.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-90_jpg.rf.d6b47818db18998907f85495604e3fad.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-92_jpg.rf.e6994b5bfd1a5760b435dc23a3022b99.jpg,0,0,0,0
acne_inflamatory/perioral-dermatitis-9_jpg.rf.92165469fd72b33c0708326b194ef36e.jpg,0,0,0,0
acne_inflamatory/photo-3a80154a459320082da96f807fd7a358fb60c81c_jpg.rf.1b760c808a9e6b7abc7e697fd84c6959.jpg,0,0,0,0
acne_inflamatory/pic_059_jpeg_jpg.rf.a7f7494bd70a7ed8f284eb585b5ee69a.jpg,0,0,0,0
acne_inflamatory/pic_105_jpeg_jpg.rf.f1762a2044ee0e913e13c35aa640d236.jpg,0,0,0,0
acne_inflamatory/pic_133_jpeg_jpg.rf.829dae89bef4f31720142cd9618222a0.jpg,0,0,0,0
acne_inflamatory/pic_161_jpeg_jpg.rf.5e36c89e5594561655c2e1f0ec69d2dc.jpg,0,0,0,0
acne_inflamatory/pic_174_jpeg_jpg.rf.cb86fc39842345db0c4cb323813f1a7f.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_0_jpeg.rf.53d1a9061a4c8338a9ffc75c565aeeac.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1017_jpeg.rf.372ceb33603b23e9096e4f18294a1618.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1019_jpeg.rf.8b07c2ecc8a49835b083b9f2ce92b43f.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_101_jpeg.rf.d63e6fb46fdfa0a4e653c0a70e5ad14a.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1025_jpeg.rf.f93b2dbdda52d7e0136a62b4fe769649.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1038_jpeg.rf.866ffc3fdcd2642cc79bbf49b1970c50.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1051_jpeg.rf.21897ee018cdc0af1f778391b9274948.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1080_jpeg.rf.cebc45766fcaee520b24c4a437a2497b.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1083_jpeg.rf.4d7eba1976a5ff5d01092ebac082914e.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_108_jpeg.rf.a0976c12a6333c26a3854a27792ee2f3.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1090_jpeg.rf.f59cf43ed043814373773ec7294d9ff6.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1101_jpeg.rf.fa2cb4dffd5168864beb5400cd60e3cb.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_110_jpeg.rf.434c8acacd3d1716133f6090342b6341.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1118_jpeg.rf.8771ad76421941092f802b98d21ded2c.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1135_jpeg.rf.e4596925f3eecb29914c5aec5e2f17ca.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1141_jpeg.rf.8824eebaeaa4312136b93f9b42c3b4a4.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1170_jpeg.rf.e758f1af33b3313fb22d560cd4159ceb.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1180_jpeg.rf.63db17c8b703e374882b9f22f9006e86.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1181_jpeg.rf.908ac0fdecb25e1bdad58901b09b6086.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1195_jpeg.rf.81400cb20cbe2f11d790e76148ba3813.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1197_jpeg.rf.5ef479e03c1978fc93be3bc505d2f1a8.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_119_jpeg.rf.c5c3847686bd03e7f0a4883e254a0a55.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1209_jpeg.rf.c7b8d8e6457ca5807d6384e157360966.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1229_jpeg.rf.f9c91864842cab96f54a4c90851d5440.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1247_jpeg.rf.d328906afe0d1b725fc42799a9e8c027.jpg,0,0,0,0
acne_inflamatory/pigmentation_0_1275_jpeg.rf.5d48a323a326aceb70388fec36f3e715.jpg,0,0,0,0
